Parlamentar_Limpo;codigo_emenda;numero_emenda;tipo_emenda;tipo_transferencia;localidade_aplicacao;tipo_localidade_aplicacao;municipio;municipio_normalizado;uf_localidade;valor_pago;programa_orcamentario;acao_orcamentaria;plano_orcamentario;funcao_area_atuacao;subfuncao_area_atuacao;modalidade_despesa;documento;favorecido;status_reconciliacao;ajuste_negativo;valor_zero
LUCAS REDECKER;202540330007;0007;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;SÃO JOSÉ DOS AUSENTES - RS;Municipal;SÃO JOSÉ DOS AUSENTES;SAO JOSE DOS AUSENTES;RS;300000.0;5119 - ATENCAO PRIMARIA A SAUDE;2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;10 - Saúde;301 - Atenção básica;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB047953;12.437.956/0001-34 - FUNDO MUNICIPAL DE SAUDE DE SAO JOSE DOS AUSENTES;Bate com Valor Pago + RP Pagos geral;False;False
LUCAS REDECKER;202540330007;0007;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;SANTA MARIA - RS;Municipal;SANTA MARIA;SANTA MARIA;RS;300000.0;5119 - ATENCAO PRIMARIA A SAUDE;2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;10 - Saúde;301 - Atenção básica;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB047973;12.964.512/0001-57 - FUNDO MUNICIPAL DE SAUDE - SECRETARIA DE MUNICIPIO DA SAUDE;Bate com Valor Pago + RP Pagos geral;False;False
LUCAS REDECKER;202540330007;0007;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;TEUTÔNIA - RS;Municipal;TEUTÔNIA;TEUTONIA;RS;300000.0;5119 - ATENCAO PRIMARIA A SAUDE;2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;10 - Saúde;301 - Atenção básica;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB052363;12.124.074/0001-19 - FUNDO MUNICIPAL DE SAUDE;Bate com Valor Pago + RP Pagos geral;False;False
LUCAS REDECKER;202540330011;0011;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;CAPITÃO - RS;Municipal;CAPITÃO;CAPITAO;RS;300000.0;5119 - ATENCAO PRIMARIA A SAUDE;8581 - ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE;0000 - ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE - DESPESAS DIVERSAS;10 - Saúde;301 - Atenção básica;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB033353;12.652.391/0001-08 - FUNDO MUNICIPAL DE SAUDE CAPITAO;Bate com Valor Pago geral;False;False
LUCAS REDECKER;202540330008;0008;Emenda Individual - Transferências Especiais;Transferência Especial;CAXIAS DO SUL - RS;Municipal;CAXIAS DO SUL;CAXIAS DO SUL;RS;297000.0;0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA;0EC2 - TRANSFERENCIAS ESPECIAIS;0000 - TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS;28 - Encargos especiais;845 - Outras transferências;40 - Transferências a Municípios;170860000012025OB003544;88.830.609/0001-39 - MUNICIPIO DE CAXIAS DO SUL;Bate com Valor Pago geral;False;False
LUCAS REDECKER;202540330008;0008;Emenda Individual - Transferências Especiais;Transferência Especial;SOLEDADE - RS;Municipal;SOLEDADE;SOLEDADE;RS;297000.0;0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA;0EC2 - TRANSFERENCIAS ESPECIAIS;0000 - TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS;28 - Encargos especiais;845 - Outras transferências;40 - Transferências a Municípios;170860000012025OB003548;87.738.530/0001-10 - MUNICIPIO DE SOLEDADE;Bate com Valor Pago geral;False;False
LUCAS REDECKER;202540330008;0008;Emenda Individual - Transferências Especiais;Transferência Especial;GRAVATAÍ - RS;Municipal;GRAVATAÍ;GRAVATAI;RS;297000.0;0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA;0EC2 - TRANSFERENCIAS ESPECIAIS;0000 - TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS;28 - Encargos especiais;845 - Outras transferências;40 - Transferências a Municípios;170860000012025OB006188;87.890.992/0001-58 - MUNICIPIO DE GRAVATAI;Bate com Valor Pago geral;False;False
LUCAS REDECKER;202540330009;0009;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;GARIBALDI - RS;Municipal;GARIBALDI;GARIBALDI;RS;280000.0;5118 - ATENCAO ESPECIALIZADA A SAUDE;2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS;10 - Saúde;302 - Assistência hospitalar e ambulatorial;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB031619;11.427.873/0001-00 - FUNDO MUNICIPAL DE SAUDE DE GARIBALDI;Bate com Valor Pago geral;False;False
LUCAS REDECKER;202540330009;0009;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;RIO GRANDE DO SUL (UF);Estadual/UF;;;RS;270000.0;5118 - ATENCAO ESPECIALIZADA A SAUDE;2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS;10 - Saúde;302 - Assistência hospitalar e ambulatorial;31 - Transferências a Estados e ao Distrito Federal - Fundo a Fundo;257001000012025OB033129;87.182.846/0001-78 - FUNDO ESTADUAL DE SAUDE;Bate com Valor Pago geral;False;False
LUCAS REDECKER;202540330007;0007;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;SÃO FRANCISCO DE PAULA - RS;Municipal;SÃO FRANCISCO DE PAULA;SAO FRANCISCO DE PAULA;RS;250000.0;5119 - ATENCAO PRIMARIA A SAUDE;2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;10 - Saúde;301 - Atenção básica;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB047974;11.971.665/0001-69 - FUNDO MUNICIPAL DE SAUDE;Bate com Valor Pago + RP Pagos geral;False;False
LUCAS REDECKER;202540330007;0007;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;CARLOS BARBOSA - RS;Municipal;CARLOS BARBOSA;CARLOS BARBOSA;RS;247992.0;5119 - ATENCAO PRIMARIA A SAUDE;2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;10 - Saúde;301 - Atenção básica;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB047954;10.372.245/0001-01 - FUNDO MUNICIPAL DE SAUDE DE CARLOS BARBOSA/RS;Bate com Valor Pago + RP Pagos geral;False;False
LUCAS REDECKER;202540330008;0008;Emenda Individual - Transferências Especiais;Transferência Especial;ESTRELA - RS;Municipal;ESTRELA;ESTRELA;RS;247500.0;0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA;0EC2 - TRANSFERENCIAS ESPECIAIS;0000 - TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS;28 - Encargos especiais;845 - Outras transferências;40 - Transferências a Municípios;170860000012025OB006177;87.246.120/0001-51 - MUNICIPIO DE ESTRELA;Bate com Valor Pago geral;False;False
LUCAS REDECKER;202540330008;0008;Emenda Individual - Transferências Especiais;Transferência Especial;ESTRELA - RS;Municipal;ESTRELA;ESTRELA;RS;247500.0;0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA;0EC2 - TRANSFERENCIAS ESPECIAIS;0000 - TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS;28 - Encargos especiais;845 - Outras transferências;40 - Transferências a Municípios;170860000012025OB008262;87.246.120/0001-51 - MUNICIPIO DE ESTRELA;Bate com Valor Pago geral;False;False
LUCAS REDECKER;202540330008;0008;Emenda Individual - Transferências Especiais;Transferência Especial;SANTA TEREZA - RS;Municipal;SANTA TEREZA;SANTA TEREZA;RS;247500.0;0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA;0EC2 - TRANSFERENCIAS ESPECIAIS;0000 - TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS;28 - Encargos especiais;845 - Outras transferências;40 - Transferências a Municípios;170860000012025OB008265;91.987.719/0001-13 - MUNICIPIO DE SANTA TEREZA;Bate com Valor Pago geral;False;False
LUCAS REDECKER;202540330007;0007;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;BOM PROGRESSO - RS;Municipal;BOM PROGRESSO;BOM PROGRESSO;RS;240000.0;5119 - ATENCAO PRIMARIA A SAUDE;2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;10 - Saúde;301 - Atenção básica;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB047971;12.112.822/0001-43 - FUNDO MUNICIPAL DE SAUDE;Bate com Valor Pago + RP Pagos geral;False;False
LUCAS REDECKER;202540330008;0008;Emenda Individual - Transferências Especiais;Transferência Especial;PORTO ALEGRE - RS;Municipal;PORTO ALEGRE;PORTO ALEGRE;RS;214830.0;0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA;0EC2 - TRANSFERENCIAS ESPECIAIS;0000 - TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS;28 - Encargos especiais;845 - Outras transferências;40 - Transferências a Municípios;170860000012025OB008263;92.963.560/0001-60 - MUNICIPIO DE PORTO ALEGRE;Bate com Valor Pago geral;False;False
LUCAS REDECKER;202540330009;0009;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;CARAZINHO - RS;Municipal;CARAZINHO;CARAZINHO;RS;200000.0;5118 - ATENCAO ESPECIALIZADA A SAUDE;2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS;10 - Saúde;302 - Assistência hospitalar e ambulatorial;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB048282;11.836.978/0001-04 - FUNDO MUNICIPAL DE SAUDE/CARAZINHO;Bate com Valor Pago geral;False;False
LUCAS REDECKER;202540330009;0009;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;BOM PRINCÍPIO - RS;Municipal;BOM PRINCÍPIO;BOM PRINCIPIO;RS;200000.0;5118 - ATENCAO ESPECIALIZADA A SAUDE;2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS;10 - Saúde;302 - Assistência hospitalar e ambulatorial;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB052888;11.389.385/0001-47 - FUNDO MUNICIPAL DE SAUDE;Bate com Valor Pago geral;False;False
LUCAS REDECKER;202540330007;0007;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;FONTOURA XAVIER - RS;Municipal;FONTOURA XAVIER;FONTOURA XAVIER;RS;200000.0;5119 - ATENCAO PRIMARIA A SAUDE;2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;10 - Saúde;301 - Atenção básica;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB020825;12.100.530/0001-90 - FUNDO MUNICIPAL DE SAUDE;Bate com Valor Pago + RP Pagos geral;False;False
LUCAS REDECKER;202540330007;0007;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;SANTA CLARA DO SUL - RS;Municipal;SANTA CLARA DO SUL;SANTA CLARA DO SUL;RS;200000.0;5119 - ATENCAO PRIMARIA A SAUDE;2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;10 - Saúde;301 - Atenção básica;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB024425;12.033.079/0001-36 - FUNDO MUNICIPAL DA SAUDE DE SANTA CLARA DO SUL;Bate com Valor Pago + RP Pagos geral;False;False
LUCAS REDECKER;202540330007;0007;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;FAZENDA VILANOVA - RS;Municipal;FAZENDA VILANOVA;FAZENDA VILANOVA;RS;200000.0;5119 - ATENCAO PRIMARIA A SAUDE;2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;10 - Saúde;301 - Atenção básica;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB024431;10.696.467/0001-71 - FUNDO MUNICIPAL DA SAUDE DE FAZENDA VILANOVA;Bate com Valor Pago + RP Pagos geral;False;False
LUCAS REDECKER;202540330007;0007;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;FORQUETINHA - RS;Municipal;FORQUETINHA;FORQUETINHA;RS;200000.0;5119 - ATENCAO PRIMARIA A SAUDE;2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;10 - Saúde;301 - Atenção básica;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB024455;12.163.437/0001-25 - FUNDO MUNICIPAL DA SAUDE - MUNICPIO DE FORQUETINHA RS;Bate com Valor Pago + RP Pagos geral;False;False
LUCAS REDECKER;202540330007;0007;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;GRAMADO - RS;Municipal;GRAMADO;GRAMADO;RS;200000.0;5119 - ATENCAO PRIMARIA A SAUDE;2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;10 - Saúde;301 - Atenção básica;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB031137;11.796.566/0001-98 - FUNDO MUNICIPAL DA SAUDE - FMS;Bate com Valor Pago + RP Pagos geral;False;False
LUCAS REDECKER;202540330007;0007;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;MATA - RS;Municipal;MATA;MATA;RS;200000.0;5119 - ATENCAO PRIMARIA A SAUDE;2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;10 - Saúde;301 - Atenção básica;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB031215;11.990.518/0001-36 - FUNDO MUNICIPAL DE SAUDE DE MATA-RS;Bate com Valor Pago + RP Pagos geral;False;False
LUCAS REDECKER;202540330007;0007;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;IMBÉ - RS;Municipal;IMBÉ;IMBE;RS;200000.0;5119 - ATENCAO PRIMARIA A SAUDE;2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;10 - Saúde;301 - Atenção básica;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB031705;12.908.765/0001-03 - FUNDO MUNICIPAL DE SAUDE;Bate com Valor Pago + RP Pagos geral;False;False
LUCAS REDECKER;202540330007;0007;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;MORRINHOS DO SUL - RS;Municipal;MORRINHOS DO SUL;MORRINHOS DO SUL;RS;200000.0;5119 - ATENCAO PRIMARIA A SAUDE;2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;10 - Saúde;301 - Atenção básica;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB031722;11.563.113/0001-11 - FUNDO MUNICIPAL DE SAUDE - MORRINHOS DO SUL;Bate com Valor Pago + RP Pagos geral;False;False
LUCAS REDECKER;202540330007;0007;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;ARROIO DO MEIO - RS;Municipal;ARROIO DO MEIO;ARROIO DO MEIO;RS;200000.0;5119 - ATENCAO PRIMARIA A SAUDE;2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;10 - Saúde;301 - Atenção básica;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB032145;12.126.869/0001-66 - FUNDO MUNICIPAL DE SAUDE ARROIO DO MEIO;Bate com Valor Pago + RP Pagos geral;False;False
LUCAS REDECKER;202540330007;0007;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;MATO LEITÃO - RS;Municipal;MATO LEITÃO;MATO LEITAO;RS;200000.0;5119 - ATENCAO PRIMARIA A SAUDE;2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;10 - Saúde;301 - Atenção básica;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB032191;10.519.243/0001-94 - FUNDO MUNICIPAL DA SAUDE DE MATO LEITAO;Bate com Valor Pago + RP Pagos geral;False;False
LUCAS REDECKER;202540330007;0007;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;ROCA SALES - RS;Municipal;ROCA SALES;ROCA SALES;RS;200000.0;5119 - ATENCAO PRIMARIA A SAUDE;2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;10 - Saúde;301 - Atenção básica;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB039693;12.497.816/0001-51 - FUNDO MUNICIPAL DE SAUDE DE ROCA SALES;Bate com Valor Pago + RP Pagos geral;False;False
LUCAS REDECKER;202540330007;0007;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;BALNEÁRIO PINHAL - RS;Municipal;BALNEÁRIO PINHAL;BALNEARIO PINHAL;RS;200000.0;5119 - ATENCAO PRIMARIA A SAUDE;2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;10 - Saúde;301 - Atenção básica;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB047950;11.468.991/0001-58 - FUNDO MUNICIPAL DE SAUDE DO BALNEARIO PINHAL;Bate com Valor Pago + RP Pagos geral;False;False
LUCAS REDECKER;202540330007;0007;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;BARÃO - RS;Municipal;BARÃO;BARAO;RS;200000.0;5119 - ATENCAO PRIMARIA A SAUDE;2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;10 - Saúde;301 - Atenção básica;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB047951;11.232.569/0001-07 - FUNDO MUNICIPAL DE SAUDE;Bate com Valor Pago + RP Pagos geral;False;False
LUCAS REDECKER;202540330007;0007;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;CANDIOTA - RS;Municipal;CANDIOTA;CANDIOTA;RS;200000.0;5119 - ATENCAO PRIMARIA A SAUDE;2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;10 - Saúde;301 - Atenção básica;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB047952;12.760.175/0001-86 - FUNDO MUNICIPAL DE SAUDE;Bate com Valor Pago + RP Pagos geral;False;False
LUCAS REDECKER;202540330007;0007;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;ACEGUÁ - RS;Municipal;ACEGUÁ;ACEGUA;RS;200000.0;5119 - ATENCAO PRIMARIA A SAUDE;2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;10 - Saúde;301 - Atenção básica;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB047968;12.147.428/0001-40 - FUNDO MUNICIPAL DE SAUDE DE ACEGUA;Bate com Valor Pago + RP Pagos geral;False;False
LUCAS REDECKER;202540330007;0007;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;CIDREIRA - RS;Municipal;CIDREIRA;CIDREIRA;RS;200000.0;5119 - ATENCAO PRIMARIA A SAUDE;2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;10 - Saúde;301 - Atenção básica;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB047972;13.417.345/0001-97 - FUNDO MUNICIPAL DE SAUDE DE CIDREIRA;Bate com Valor Pago + RP Pagos geral;False;False
LUCAS REDECKER;202540330007;0007;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;TRÊS CACHOEIRAS - RS;Municipal;TRÊS CACHOEIRAS;TRES CACHOEIRAS;RS;200000.0;5119 - ATENCAO PRIMARIA A SAUDE;2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;10 - Saúde;301 - Atenção básica;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB052364;11.959.356/0001-73 - FUNDO MUNICIPAL DE SAUDE;Bate com Valor Pago + RP Pagos geral;False;False
